PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC
ECP13,BW25113,E.coli,C06,PM10,IF10a,R1,pH 4.5 + L-Tryptophan,"pH, decarboxylase",C00078,CAS 73-22-3,34.25733977563391,5.888262450195583,48.0,1380.7024253485702
ECP17,BW25113,E.coli,C06,PM10,IF10a,R2,pH 4.5 + L-Tryptophan,"pH, decarboxylase",C00078,CAS 73-22-3,55.28385658653525,7.101942614089296,10.25,2237.740395581044
ECP19,BW25113,E.coli,C06,PM10,IF10a,R3,pH 4.5 + L-Tryptophan,"pH, decarboxylase",C00078,CAS 73-22-3,34.845246662658795,3.544435769230517,45.25,1253.620918303861
ECP9,BW25113,E.coli,C06,PM10,IF10a,R4,pH 4.5 + L-Tryptophan,"pH, decarboxylase",C00078,CAS 73-22-3,36.32577120601043,4.492260433969918,48.0,1382.5413394143266
ECP10,BW25113,E.coli,C06,PM11C,IF10a,R1,Colistin_2,"membrane, cyclic peptide",D02138,CAS 1264-72-8,289.80579424998314,64.76106945863091,13.25,11815.383339691478
ECP14,BW25113,E.coli,C06,PM11C,IF10a,R2,Colistin_2,"membrane, cyclic peptide",D02138,CAS 1264-72-8,268.02074760094604,37.86762953845971,16.25,9916.39022748234
ECP11,BW25113,E.coli,C06,PM12B,IF10a,R1,Vancomycin_2,wall,D00926,CAS 1404-93-9,289.860940533637,62.94579743262966,29.0,12030.087710579828
ECP15,BW25113,E.coli,C06,PM12B,IF10a,R2,Vancomycin_2,wall,D00926,CAS 1404-93-9,293.76387268267524,67.66498440497719,12.0,12193.399994920248
ECP12,BW25113,E.coli,C07,PM09,IF10a,R1,6% NaCl + Glycerol,"osmolyte, glycerol",C00116,CAS 56-81-5,219.6292007434474,21.68550732692171,48.0,7133.144307018947
ECP16,BW25113,E.coli,C07,PM09,IF10a,R2,6% NaCl + Glycerol,"osmolyte, glycerol",C00116,CAS 56-81-5,168.48568974999026,21.95087513461405,38.75,4792.361345726231
ECP18,BW25113,E.coli,C07,PM09,IF10a,R3,6% NaCl + Glycerol,"osmolyte, glycerol",C00116,CAS 56-81-5,174.0831582156578,18.362284403845024,48.0,5319.374307613758
ECP8,BW25113,E.coli,C07,PM09,IF10a,R4,6% NaCl + Glycerol,"osmolyte, glycerol",C00116,CAS 56-81-5,243.8285049460052,23.320464211537114,47.0,7820.240328098062
ECP13,BW25113,E.coli,C07,PM10,IF10a,R1,pH 4.5 + L-Citrulline,"pH, decarboxylase",C00327,CAS 372-75-8,229.81433761871432,21.55490049792576,48.0,5573.068175904058
ECP17,BW25113,E.coli,C07,PM10,IF10a,R2,pH 4.5 + L-Citrulline,"pH, decarboxylase",C00327,CAS 372-75-8,143.5668461719457,13.692427068910376,48.0,3867.650948410803
ECP19,BW25113,E.coli,C07,PM10,IF10a,R3,pH 4.5 + L-Citrulline,"pH, decarboxylase",C00327,CAS 372-75-8,219.4580949953044,19.56143572042208,48.0,6503.421218321838
ECP9,BW25113,E.coli,C07,PM10,IF10a,R4,pH 4.5 + L-Citrulline,"pH, decarboxylase",C00327,CAS 372-75-8,214.04214612345265,21.457910850012752,48.0,5072.958533595199
ECP10,BW25113,E.coli,C07,PM11C,IF10a,R1,Colistin_3,"membrane, cyclic peptide",D02138,CAS 1264-72-8,18.91540624519121,1.807430966688571,34.5,771.3507852951429
ECP14,BW25113,E.coli,C07,PM11C,IF10a,R2,Colistin_3,"membrane, cyclic peptide",D02138,CAS 1264-72-8,22.989506408652517,1.995435505463206,34.0,944.9774260828108
ECP11,BW25113,E.coli,C07,PM12B,IF10a,R1,Vancomycin_3,wall,D00926,CAS 1404-93-9,261.78336993289537,51.18725407540626,48.0,10730.274871890912
ECP15,BW25113,E.coli,C07,PM12B,IF10a,R2,Vancomycin_3,wall,D00926,CAS 1404-93-9,262.0826746258004,49.178033090027895,48.0,10692.95729511921
ECP12,BW25113,E.coli,C08,PM09,IF10a,R1,6% NaCl + Trehalose,"osmolyte, trehalose",C01083,CAS 99-20-7,212.71244561935228,18.08268961538363,43.0,6819.193823521355
ECP16,BW25113,E.coli,C08,PM09,IF10a,R2,6% NaCl + Trehalose,"osmolyte, trehalose",C01083,CAS 99-20-7,184.76276939897627,17.389234384614497,45.75,6030.860374637772
ECP18,BW25113,E.coli,C08,PM09,IF10a,R3,6% NaCl + Trehalose,"osmolyte, trehalose",C01083,CAS 99-20-7,159.45989995686173,15.901915019229818,45.25,4069.8781476117815
ECP8,BW25113,E.coli,C08,PM09,IF10a,R4,6% NaCl + Trehalose,"osmolyte, trehalose",C01083,CAS 99-20-7,223.12392110270656,17.436429230768283,48.0,6780.053027010514
ECP13,BW25113,E.coli,C08,PM10,IF10a,R1,pH 4.5 + L-Valine,"pH, decarboxylase",C00183,CAS 72-18-4,223.3916305561342,20.703624268192925,48.0,5441.613236042308
ECP17,BW25113,E.coli,C08,PM10,IF10a,R2,pH 4.5 + L-Valine,"pH, decarboxylase",C00183,CAS 72-18-4,161.84257421565775,7.515061384614967,48.0,2648.5076857998743
ECP19,BW25113,E.coli,C08,PM10,IF10a,R3,pH 4.5 + L-Valine,"pH, decarboxylase",C00183,CAS 72-18-4,201.1025609912496,10.423534153845708,45.25,4748.204487206247
ECP9,BW25113,E.coli,C08,PM10,IF10a,R4,pH 4.5 + L-Valine,"pH, decarboxylase",C00183,CAS 72-18-4,238.59076826158957,21.820025640095565,48.0,5727.398286087205
ECP10,BW25113,E.coli,C08,PM11C,IF10a,R1,Colistin_4,"membrane, cyclic peptide",D02138,CAS 1264-72-8,21.464145706729525,2.595800807423082,33.75,892.6045104292167
ECP14,BW25113,E.coli,C08,PM11C,IF10a,R2,Colistin_4,"membrane, cyclic peptide",D02138,CAS 1264-72-8,19.933374216344987,1.5652146131940796,39.25,809.8406743401185
ECP11,BW25113,E.coli,C08,PM12B,IF10a,R1,Vancomycin_4,wall,D00926,CAS 1404-93-9,23.455656333304876,1.3356512307691588,48.0,893.4554385487136
ECP15,BW25113,E.coli,C08,PM12B,IF10a,R2,Vancomycin_4,wall,D00926,CAS 1404-93-9,20.81140867307571,1.951836980769123,34.25,870.9722918262113
ECP12,BW25113,E.coli,C09,PM09,IF10a,R1,6% NaCl + Trimethylamine-N-Oxide,"osmolyte, trimethylamine-N-oxide",C01104,CAS 1184-78-7,199.28208760864,15.067322692307016,48.0,5704.836148372369
ECP16,BW25113,E.coli,C09,PM09,IF10a,R2,6% NaCl + Trimethylamine-N-Oxide,"osmolyte, trimethylamine-N-oxide",C01104,CAS 1184-78-7,184.99897490417055,9.91115746153804,46.25,4630.945435464935
ECP18,BW25113,E.coli,C09,PM09,IF10a,R3,6% NaCl + Trimethylamine-N-Oxide,"osmolyte, trimethylamine-N-oxide",C01104,CAS 1184-78-7,180.29690257594123,13.523107192307007,48.0,5527.947351214179
ECP8,BW25113,E.coli,C09,PM09,IF10a,R4,6% NaCl + Trimethylamine-N-Oxide,"osmolyte, trimethylamine-N-oxide",C01104,CAS 1184-78-7,238.30335437889528,17.644262134614223,48.0,7531.149092875183
ECP13,BW25113,E.coli,C09,PM10,IF10a,R1,pH 4.5 + Hydroxy-L-Proline,"pH, decarboxylase",C01015,CAS 51-35-4,213.6881081205498,21.8333435263244,48.0,5615.323603195345
ECP17,BW25113,E.coli,C09,PM10,IF10a,R2,pH 4.5 + Hydroxy-L-Proline,"pH, decarboxylase",C01015,CAS 51-35-4,145.12982149953038,10.217376414006663,48.0,3265.1169210309663
ECP19,BW25113,E.coli,C09,PM10,IF10a,R3,pH 4.5 + Hydroxy-L-Proline,"pH, decarboxylase",C01015,CAS 51-35-4,211.610177914454,14.58111058908372,48.0,5425.228390389516
ECP9,BW25113,E.coli,C09,PM10,IF10a,R4,pH 4.5 + Hydroxy-L-Proline,"pH, decarboxylase",C01015,CAS 51-35-4,81.13966688875615,13.61653632015262,48.0,3121.431588224524
ECP10,BW25113,E.coli,C09,PM11C,IF10a,R1,Minocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,306.5726055384438,69.53406175333714,11.25,12842.458423453952
ECP14,BW25113,E.coli,C09,PM11C,IF10a,R2,Minocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,291.1368950913292,66.65090107344201,11.25,12144.83315714173
ECP11,BW25113,E.coli,C09,PM12B,IF10a,R1,DL-Serine hydroxamate_1,tRNA synthetase,,CAS 55779-32-3,290.7030384134447,65.73426560930318,39.0,12197.375245646605
ECP15,BW25113,E.coli,C09,PM12B,IF10a,R2,DL-Serine hydroxamate_1,tRNA synthetase,,CAS 55779-32-3,288.49560931248334,66.54612994500656,11.25,12046.632891826514
ECP12,BW25113,E.coli,C10,PM09,IF10a,R1,6% NaCl + Trimethylamine,"osmolyte, trimethylamine",C00565,CAS 75-50-3,221.4820916192265,18.978042019229804,48.0,7188.719699370752
ECP16,BW25113,E.coli,C10,PM09,IF10a,R2,6% NaCl + Trimethylamine,"osmolyte, trimethylamine",C00565,CAS 75-50-3,223.48144509133323,19.69427086538343,39.0,6460.224600251202
ECP18,BW25113,E.coli,C10,PM09,IF10a,R3,6% NaCl + Trimethylamine,"osmolyte, trimethylamine",C00565,CAS 75-50-3,179.05056936190556,13.68535307692207,48.0,5337.455652052646
ECP8,BW25113,E.coli,C10,PM09,IF10a,R4,6% NaCl + Trimethylamine,"osmolyte, trimethylamine",C00565,CAS 75-50-3,247.28283349474933,18.33697671153743,48.0,7953.215167872993
ECP13,BW25113,E.coli,C10,PM10,IF10a,R1,pH 4.5 + L-Ornithine,"pH, decarboxylase",C00077,CAS 3184-13-2,212.4724050719713,21.175013862357677,48.0,4519.666304767166
ECP17,BW25113,E.coli,C10,PM10,IF10a,R2,pH 4.5 + L-Ornithine,"pH, decarboxylase",C00077,CAS 3184-13-2,214.8532747511313,17.663270393719472,48.0,6450.644180077541
ECP19,BW25113,E.coli,C10,PM10,IF10a,R3,pH 4.5 + L-Ornithine,"pH, decarboxylase",C00077,CAS 3184-13-2,243.86087847895496,19.75674337587958,48.0,7099.620384156955
ECP9,BW25113,E.coli,C10,PM10,IF10a,R4,pH 4.5 + L-Ornithine,"pH, decarboxylase",C00077,CAS 3184-13-2,77.67587788201142,13.014100969990238,48.0,2935.0059145780324
ECP10,BW25113,E.coli,C10,PM11C,IF10a,R1,Minocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,294.86619055286747,66.08238809306977,12.0,12267.857593520836
ECP14,BW25113,E.coli,C10,PM11C,IF10a,R2,Minocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,280.3802835865222,63.74206070736807,11.25,11762.428930654924
ECP11,BW25113,E.coli,C10,PM12B,IF10a,R1,DL-Serine hydroxamate_2,tRNA synthetase,,CAS 55779-32-3,287.287580206714,64.37756308155849,33.5,12130.862654346363
ECP15,BW25113,E.coli,C10,PM12B,IF10a,R2,DL-Serine hydroxamate_2,tRNA synthetase,,CAS 55779-32-3,277.5280814951763,63.499606611465424,11.5,11642.140762862316
ECP12,BW25113,E.coli,C11,PM09,IF10a,R1,6% NaCl + Octopine,"osmolyte, octopine",C04137,CAS 34522-32-2,208.64507283667703,16.560352230768274,48.0,6515.935266164914
ECP16,BW25113,E.coli,C11,PM09,IF10a,R2,6% NaCl + Octopine,"osmolyte, octopine",C04137,CAS 34522-32-2,242.52568314923255,20.097302557691197,46.25,5822.2258086144975
ECP18,BW25113,E.coli,C11,PM09,IF10a,R3,6% NaCl + Octopine,"osmolyte, octopine",C04137,CAS 34522-32-2,175.50319561763266,12.475917653845556,46.25,4837.496055953935
ECP8,BW25113,E.coli,C11,PM09,IF10a,R4,6% NaCl + Octopine,"osmolyte, octopine",C04137,CAS 34522-32-2,235.1121551900354,16.431773942306847,46.5,7582.928027057371
ECP13,BW25113,E.coli,C11,PM10,IF10a,R1,pH 4.5 + L-Homoarginine,"pH, decarboxylase",,CAS 1483-01-8,231.61297244156063,17.67162114746384,48.0,4895.213953915863
ECP17,BW25113,E.coli,C11,PM10,IF10a,R2,pH 4.5 + L-Homoarginine,"pH, decarboxylase",,CAS 1483-01-8,43.25833970118663,4.471964692307466,0.0,896.834906881573
ECP19,BW25113,E.coli,C11,PM10,IF10a,R3,pH 4.5 + L-Homoarginine,"pH, decarboxylase",,CAS 1483-01-8,246.8799497744261,15.891148499998964,45.0,6362.984094324622
ECP9,BW25113,E.coli,C11,PM10,IF10a,R4,pH 4.5 + L-Homoarginine,"pH, decarboxylase",,CAS 1483-01-8,59.50296682489541,9.649489280163236,48.0,2242.2844295889563
ECP10,BW25113,E.coli,C11,PM11C,IF10a,R1,Minocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,265.152337793254,51.6090028024193,41.25,10611.88299645728
ECP14,BW25113,E.coli,C11,PM11C,IF10a,R2,Minocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,262.1794523269078,55.92093417641536,13.25,11109.314830979249
ECP11,BW25113,E.coli,C11,PM12B,IF10a,R1,DL-Serine hydroxamate_3,tRNA synthetase,,CAS 55779-32-3,289.0945436670368,26.428678660078447,48.0,10538.052342194293
ECP15,BW25113,E.coli,C11,PM12B,IF10a,R2,DL-Serine hydroxamate_3,tRNA synthetase,,CAS 55779-32-3,269.9052578624836,23.198397432104255,45.75,9929.1863195117
ECP12,BW25113,E.coli,C12,PM09,IF10a,R1,6% NaCl + Trigonelline,"osmolyte, trigonelline",C01004,CAS 535-83-1,170.12053290736802,10.3861328653839,48.0,5294.644353839069
ECP16,BW25113,E.coli,C12,PM09,IF10a,R2,6% NaCl + Trigonelline,"osmolyte, trigonelline",C01004,CAS 535-83-1,82.26287394723812,3.4065900769229813,48.0,2072.238499249668
ECP18,BW25113,E.coli,C12,PM09,IF10a,R3,6% NaCl + Trigonelline,"osmolyte, trigonelline",C01004,CAS 535-83-1,139.22711302347815,10.317113923076306,48.0,4515.878068889151
ECP8,BW25113,E.coli,C12,PM09,IF10a,R4,6% NaCl + Trigonelline,"osmolyte, trigonelline",C01004,CAS 535-83-1,168.44223425179493,10.7568766153841,47.25,5517.670809643646
ECP13,BW25113,E.coli,C12,PM10,IF10a,R1,pH 4.5 + L-Homoserine,"pH, decarboxylase",C00263,CAS 672-15-1,113.64831311363452,14.31712489687854,48.0,4341.460434792798
ECP17,BW25113,E.coli,C12,PM10,IF10a,R2,pH 4.5 + L-Homoserine,"pH, decarboxylase",C00263,CAS 672-15-1,73.73793413617734,8.08447619230725,45.75,2508.1857184774826
ECP19,BW25113,E.coli,C12,PM10,IF10a,R3,pH 4.5 + L-Homoserine,"pH, decarboxylase",C00263,CAS 672-15-1,106.84763655972004,15.82136702436759,48.0,3677.79682298465
ECP9,BW25113,E.coli,C12,PM10,IF10a,R4,pH 4.5 + L-Homoserine,"pH, decarboxylase",C00263,CAS 672-15-1,88.30892887321788,12.950346506596247,48.0,3636.3105915882807
ECP10,BW25113,E.coli,C12,PM11C,IF10a,R1,Minocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,38.87946531221596,2.5656856060124937,42.5,1728.432506499184
ECP14,BW25113,E.coli,C12,PM11C,IF10a,R2,Minocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,45.990236879805046,2.47012130522046,34.25,2071.604190393969
ECP11,BW25113,E.coli,C12,PM12B,IF10a,R1,DL-Serine hydroxamate_4,tRNA synthetase,,CAS 55779-32-3,242.452320443268,14.445204915203306,48.0,6941.794009496643
ECP15,BW25113,E.coli,C12,PM12B,IF10a,R2,DL-Serine hydroxamate_4,tRNA synthetase,,CAS 55779-32-3,233.87231117390945,12.288707064786564,48.0,6691.623230815095
ECP12,BW25113,E.coli,D01,PM09,IF10a,R1,3% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,260.0604231373686,57.43608497236505,48.0,10444.257418829136
ECP16,BW25113,E.coli,D01,PM09,IF10a,R2,3% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,258.3390159703133,59.551656142124045,45.0,10407.315588057125
ECP18,BW25113,E.coli,D01,PM09,IF10a,R3,3% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,263.17451654093736,55.92622176885379,48.0,10693.847705292244
ECP8,BW25113,E.coli,D01,PM09,IF10a,R4,3% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,256.35292958487014,55.487212119561946,46.0,10534.988473486532
ECP13,BW25113,E.coli,D01,PM10,IF10a,R1,pH 4.5 + Anthranilic acid,"pH, decarboxylase",C00108,CAS 118-92-3,53.84833332638943,13.289903546286595,0.0,1454.7201007313176
ECP17,BW25113,E.coli,D01,PM10,IF10a,R2,pH 4.5 + Anthranilic acid,"pH, decarboxylase",C00108,CAS 118-92-3,50.54773400665772,7.503407596153465,44.25,2043.1995902872109
ECP19,BW25113,E.coli,D01,PM10,IF10a,R3,pH 4.5 + Anthranilic acid,"pH, decarboxylase",C00108,CAS 118-92-3,36.53429778845943,4.2391928269228885,27.25,1452.5172371835674
ECP9,BW25113,E.coli,D01,PM10,IF10a,R4,pH 4.5 + Anthranilic acid,"pH, decarboxylase",C00108,CAS 118-92-3,38.5819935495248,8.618465129860937,46.0,1583.3687000515756
ECP10,BW25113,E.coli,D01,PM11C,IF10a,R1,Capreomycin_1,protein synthesis,D00135,CAS 1405-37-4,305.52566088940534,66.67206096700932,12.0,12808.985971164931
ECP14,BW25113,E.coli,D01,PM11C,IF10a,R2,Capreomycin_1,protein synthesis,D00135,CAS 1405-37-4,310.7441514086359,69.34945156396918,12.0,13019.375083466177
ECP11,BW25113,E.coli,D01,PM12B,IF10a,R1,Sisomicin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,301.00122050479024,63.212346899398426,31.75,12578.05212867324
ECP15,BW25113,E.coli,D01,PM12B,IF10a,R2,Sisomicin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,310.7226654759435,68.18822470973134,12.0,13012.047345305102
ECP12,BW25113,E.coli,D02,PM09,IF10a,R1,4% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,255.07110017928804,36.79064378223092,48.0,10313.031110853864
ECP16,BW25113,E.coli,D02,PM09,IF10a,R2,4% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,243.3822769357124,46.68531924999718,48.0,9634.883531138928
ECP18,BW25113,E.coli,D02,PM09,IF10a,R3,4% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,226.94836876440985,46.030421602919546,37.75,8871.723798077728
ECP8,BW25113,E.coli,D02,PM09,IF10a,R4,4% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,262.4034702020894,54.360324916623824,46.5,10422.949782558131
ECP13,BW25113,E.coli,D02,PM10,IF10a,R1,pH 4.5 + L-Norleucine,"pH, decarboxylase",C01933,CAS 327-57-1,16.439775149037512,1.1565947115384034,22.25,661.046321622558
ECP17,BW25113,E.coli,D02,PM10,IF10a,R2,pH 4.5 + L-Norleucine,"pH, decarboxylase",C01933,CAS 327-57-1,22.785971899037147,3.1662298654095054,10.25,775.026690387891
ECP19,BW25113,E.coli,D02,PM10,IF10a,R3,pH 4.5 + L-Norleucine,"pH, decarboxylase",C01933,CAS 327-57-1,16.291040292049395,1.5853250769229843,43.5,652.4971468681663
ECP9,BW25113,E.coli,D02,PM10,IF10a,R4,pH 4.5 + L-Norleucine,"pH, decarboxylase",C01933,CAS 327-57-1,15.15690427403758,1.890628192307588,20.0,654.9088301944362
ECP10,BW25113,E.coli,D02,PM11C,IF10a,R1,Capreomycin_2,protein synthesis,D00135,CAS 1405-37-4,292.216869062483,66.52319795383403,12.0,12029.047168166748
ECP14,BW25113,E.coli,D02,PM11C,IF10a,R2,Capreomycin_2,protein synthesis,D00135,CAS 1405-37-4,289.8476052788293,66.01056886188087,12.0,11962.67916771909
ECP11,BW25113,E.coli,D02,PM12B,IF10a,R1,Sisomicin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,284.34559676921435,62.35404666495913,36.75,11819.023086020528
ECP15,BW25113,E.coli,D02,PM12B,IF10a,R2,Sisomicin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,289.971330456714,66.9496997442941,11.5,11999.232995235969
ECP12,BW25113,E.coli,D03,PM09,IF10a,R1,5% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,262.5568210695809,29.40435015384446,48.0,10157.540817652203
ECP16,BW25113,E.coli,D03,PM09,IF10a,R2,5% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,219.05400670671807,42.593838326920775,38.0,8205.171519138734
ECP18,BW25113,E.coli,D03,PM09,IF10a,R3,5% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,222.23086703218647,47.79334509615097,48.0,8051.273416992029
ECP8,BW25113,E.coli,D03,PM09,IF10a,R4,5% Potassium Chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,253.3759739520189,37.28328035645277,47.0,9592.171166251355
ECP13,BW25113,E.coli,D03,PM10,IF10a,R1,pH 4.5 + L-Norvaline,"pH, decarboxylase",C01826,CAS 6600-40-4,260.5907078229838,21.9389482014372,44.25,8633.309647733367
ECP17,BW25113,E.coli,D03,PM10,IF10a,R2,pH 4.5 + L-Norvaline,"pH, decarboxylase",C01826,CAS 6600-40-4,240.30442146674645,23.900574243639227,48.0,7965.7962171844465
ECP19,BW25113,E.coli,D03,PM10,IF10a,R3,pH 4.5 + L-Norvaline,"pH, decarboxylase",C01826,CAS 6600-40-4,246.787889017331,21.315403749998723,48.0,7866.425484699558
ECP9,BW25113,E.coli,D03,PM10,IF10a,R4,pH 4.5 + L-Norvaline,"pH, decarboxylase",C01826,CAS 6600-40-4,281.5743075047913,17.335999799176278,37.25,8380.425998206374
ECP10,BW25113,E.coli,D03,PM11C,IF10a,R1,Capreomycin_3,protein synthesis,D00135,CAS 1405-37-4,288.62859961536793,58.77372878628034,13.75,11854.359086085438
ECP14,BW25113,E.coli,D03,PM11C,IF10a,R2,Capreomycin_3,protein synthesis,D00135,CAS 1405-37-4,281.6955583605606,54.36571411278044,14.25,11505.938582574152
ECP11,BW25113,E.coli,D03,PM12B,IF10a,R1,Sisomicin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,287.1695880336372,63.943314898925,38.0,12023.288111518072
ECP15,BW25113,E.coli,D03,PM12B,IF10a,R2,Sisomicin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,289.4616020720986,66.30409905711929,11.75,12029.47501945059
ECP12,BW25113,E.coli,D04,PM09,IF10a,R1,6% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,255.67412079433095,25.28910546153708,48.0,9323.587640479707
ECP16,BW25113,E.coli,D04,PM09,IF10a,R2,6% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,193.5783818846041,15.602977749998956,38.0,6932.001277829329
ECP18,BW25113,E.coli,D04,PM09,IF10a,R3,6% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,233.3475181009479,39.35640932692084,38.25,7950.284448931075
ECP8,BW25113,E.coli,D04,PM09,IF10a,R4,6% Potassium chloride,"osmotic sensitivity, KCl",,CAS 7447-40-7,248.1234157390004,28.62638573076748,45.25,8931.477426417823
ECP13,BW25113,E.coli,D04,PM10,IF10a,R1,pH 4.5 + a-Amino-N-Butyric acid,"pH, decarboxylase",C02261,CAS 2835-81-6,279.8203329654233,19.133467877744152,48.0,8968.466051849799
ECP17,BW25113,E.coli,D04,PM10,IF10a,R2,pH 4.5 + a-Amino-N-Butyric acid,"pH, decarboxylase",C02261,CAS 2835-81-6,254.93442539902367,31.870365673075295,30.25,8823.359899127281
ECP19,BW25113,E.coli,D04,PM10,IF10a,R3,pH 4.5 + a-Amino-N-Butyric acid,"pH, decarboxylase",C02261,CAS 2835-81-6,240.24534242306305,23.33492846153712,31.25,7806.569699010357
ECP9,BW25113,E.coli,D04,PM10,IF10a,R4,pH 4.5 + a-Amino-N-Butyric acid,"pH, decarboxylase",C02261,CAS 2835-81-6,304.81122679620955,22.149889480767683,48.0,8543.198173079623
ECP10,BW25113,E.coli,D04,PM11C,IF10a,R1,Capreomycin_4,protein synthesis,D00135,CAS 1405-37-4,239.501918610563,44.15762916689704,34.25,9567.070595697764
ECP14,BW25113,E.coli,D04,PM11C,IF10a,R2,Capreomycin_4,protein synthesis,D00135,CAS 1405-37-4,243.10372064421665,44.70490036465844,36.25,9703.095539487298
ECP11,BW25113,E.coli,D04,PM12B,IF10a,R1,Sisomicin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,254.14063693024855,48.219124899495455,48.0,10336.895243931169
ECP15,BW25113,E.coli,D04,PM12B,IF10a,R2,Sisomicin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,285.4586005511823,59.02464173578505,48.0,11800.225605474072
ECP12,BW25113,E.coli,D05,PM09,IF10a,R1,2% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,255.91999751921597,52.55927715512291,40.5,10539.97218182226
ECP16,BW25113,E.coli,D05,PM09,IF10a,R2,2% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,266.2595168274568,54.8339299919179,48.0,10699.984101675873
ECP18,BW25113,E.coli,D05,PM09,IF10a,R3,2% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,274.4177444519071,57.36106218985458,38.75,11062.492933033018
ECP8,BW25113,E.coli,D05,PM09,IF10a,R4,2% Sodium Sulfate,"osmotic sensitivity, Na2SO4",C13199,CAS 7757-82-6,269.4652420544696,59.876118080331935,48.0,11210.421758199063
ECP13,BW25113,E.coli,D05,PM10,IF10a,R1,pH 4.5 + p-Aminobenzoate,"pH, decarboxylase",C00568,CAS 555-06-6,27.31147549037012,2.0273927535727125,46.25,1086.9136935368754
ECP17,BW25113,E.coli,D05,PM10,IF10a,R2,pH 4.5 + p-Aminobenzoate,"pH, decarboxylase",C00568,CAS 555-06-6,26.93186210945105,2.8703690384613623,48.0,1000.6808755772112
