PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC,Growth,Control Well Growth_x,Control Well Growth_y
ECP39,ycaC,E.coli,F06,PM10,IF10a,R1,pH 9.5 + L-Tryptophan,"pH, deaminase",C00078,CAS 73-22-3,39.08770384564162,3.857864784247724,48.0,1457.5611615245748,0,0,0
ECP39,ycaC,E.coli,F07,PM10,IF10a,R1,pH 9.5 + L-Tyrosine,"pH, deaminase",C00082,CAS 60-18-4,217.73764595671818,6.4772190637534095,41.0,10192.792498484825,1,0,0
ECP39,ycaC,E.coli,F08,PM10,IF10a,R1,pH 9.5 + L-Valine,"pH, deaminase",C00183,CAS 72-18-4,259.5828436407411,56.23023682947479,48.0,10501.803800237447,1,0,0
ECP39,ycaC,E.coli,F09,PM10,IF10a,R1,pH 9.5 + Hydroxy-L-Proline,"pH, deaminase",C01015,CAS 51-35-4,249.72761622504913,48.352645097606,48.0,9756.274060481286,1,0,0
ECP39,ycaC,E.coli,F10,PM10,IF10a,R1,pH 9.5 + L-Ornithine,"pH, deaminase",C00077,CAS 3184-13-2,225.73930500264674,42.074886477748805,48.0,8743.835340930906,1,0,0
ECP39,ycaC,E.coli,F11,PM10,IF10a,R1,pH 9.5 + L-Homoarginine,"pH, deaminase",,CAS 1483-01-8,216.8467559930601,41.79809636024214,44.5,8624.672904903793,1,0,0
ECP39,ycaC,E.coli,F12,PM10,IF10a,R1,pH 9.5 + L-Homoserine,"pH, deaminase",C00263,CAS 672-15-1,202.89259383407938,31.57842750806003,47.5,7425.777077614794,1,0,0
ECP39,ycaC,E.coli,G01,PM10,IF10a,R1,pH 9.5 + Anthranilic acid,"pH, deaminase",C00108,CAS 118-92-3,218.49039658396669,37.19007120238376,48.0,8946.08979179215,1,0,0
ECP39,ycaC,E.coli,G02,PM10,IF10a,R1,pH 9.5 + L-Norleucine,"pH, deaminase",C01933,CAS 327-57-1,26.589355477845135,2.932931826922882,48.0,1119.633863745301,0,0,0
ECP39,ycaC,E.coli,G03,PM10,IF10a,R1,pH 9.5 + L-Norvaline,"pH, deaminase",C01826,CAS 6600-40-4,258.9488981187095,55.51188186702075,45.5,10445.688006131473,1,0,0
ECP39,ycaC,E.coli,G04,PM10,IF10a,R1,pH 9.5 + Agmatine,"pH, deaminase",C00179,CAS 2482-00-0,201.11335210142587,44.40725553523589,48.0,8189.82666673604,1,0,0
ECP39,ycaC,E.coli,G05,PM10,IF10a,R1,pH 9.5 + Cadaverine,"pH, deaminase",C01672,CAS 462-94-2,200.1721011874885,41.11460994561912,11.75,8336.764806522002,1,0,0
ECP39,ycaC,E.coli,G06,PM10,IF10a,R1,pH 9.5 + Putrescine,"pH, deaminase",C00134,CAS 333-93-7,186.67334060650563,32.95403865785468,48.0,7037.960973653014,1,0,0
ECP39,ycaC,E.coli,G07,PM10,IF10a,R1,pH 9.5 + Histamine,"pH, deaminase",C00388,CAS 56-92-8,33.2558646515263,3.2847138802816005,42.5,1307.776961611944,0,0,0
ECP39,ycaC,E.coli,G08,PM10,IF10a,R1,pH 9.5 + b-Phenylethylamine,"pH, deaminase",C05332,CAS 156-28-5,77.68205390898993,6.005005664240002,0.0,2999.854502338805,0,0,0
ECP39,ycaC,E.coli,G09,PM10,IF10a,R1,pH 9.5 + Tyramine,"pH, deaminase",C00483,CAS 60-19-5,34.47333537845591,2.5749717115382964,42.75,1417.2283836180482,0,0,0
ECP39,ycaC,E.coli,G10,PM10,IF10a,R1,pH 9.5 + Creatine,"pH, deaminase",C00300,CAS 57-00-1,258.44293953658365,58.40144934499904,48.0,10682.630231242783,1,0,0
ECP39,ycaC,E.coli,G11,PM10,IF10a,R1,pH 9.5 + Trimethylamine-N-Oxide,"pH, deaminase",C01104,CAS 1184-78-7,282.20692599549903,46.14309275069468,43.0,11260.987657933809,1,0,0
ECP39,ycaC,E.coli,G12,PM10,IF10a,R1,pH 9.5 + Urea,"pH, deaminase",C00086,CAS 57-13-6,252.10927342405887,51.35349407843387,48.0,10479.84914304506,1,0,0
ECP39,ycaC,E.coli,H01,PM10,IF10a,R1,X-Caprylate,caprylate esterase,,CAS 129541-42-0,313.97242202882796,61.22282730711083,10.25,12882.981390478642,1,0,0
ECP39,ycaC,E.coli,H02,PM10,IF10a,R1,X-a-D-Glucoside,a-D-glucosidase,,CAS 108789-36-2,307.60231100478984,68.26894677721532,10.25,12694.032201026192,1,0,0
ECP39,ycaC,E.coli,H03,PM10,IF10a,R1,X-b-D-Glucoside,b-D-glucosidase,,CAS 15548-60-4,295.2083732259444,66.3508776200755,10.25,12421.480493654582,1,0,0
ECP39,ycaC,E.coli,H04,PM10,IF10a,R1,X-a-D-Galactoside,a-D-galactosidase,,CAS 107021-38-5,303.41724966825154,68.8180386709829,10.0,12300.441099640786,1,0,0
ECP39,ycaC,E.coli,H05,PM10,IF10a,R1,X-b-D-Galactoside,b-D-galactosidase,,CAS 7240-90-6,306.4618575144054,69.04350226046813,10.5,12887.228671989065,1,0,0
ECP39,ycaC,E.coli,H06,PM10,IF10a,R1,X-a-D-Glucuronide,a-D-glucuronidase,,CAS X-a-D-Glucuronide,300.57718802402104,68.1747101676358,10.25,12564.719078346907,1,0,0
ECP39,ycaC,E.coli,H07,PM10,IF10a,R1,X-b-D-Glucuronide,b-D-glucuronidase,,CAS X-b-D-Glucuronide,297.71483417786743,67.07610561973365,10.0,12327.58713141029,1,0,0
ECP39,ycaC,E.coli,H08,PM10,IF10a,R1,X-b-D-Glucosaminide,b-D-glucosaminidase,,CAS X-b-D-Glucosaminide,298.7196101105597,66.43550227126264,10.0,12360.388623119292,1,0,0
ECP39,ycaC,E.coli,H09,PM10,IF10a,R1,X-b-D-Galactosaminide,b-D-galactosaminidase,,CAS X-b-D-Galactosaminide,299.656780245175,66.52052269689091,10.0,12615.798577872683,1,0,0
ECP39,ycaC,E.coli,H10,PM10,IF10a,R1,X-a-D-Mannoside,a-D-mannosidase,,CAS 125229-64-3,301.1339705432518,66.66978046792565,10.25,12740.304796600643,1,0,0
ECP39,ycaC,E.coli,H11,PM10,IF10a,R1,X-PO4,aryl phosphatase,,CAS 102185-33-1,310.1217815095975,71.01561761111907,10.0,12607.30743481619,1,0,0
ECP39,ycaC,E.coli,H12,PM10,IF10a,R1,X-SO4,aryl sulfatase,,CAS 6578-07-0,302.0134046054812,64.93362154973931,48.0,12745.38925347877,1,0,0
ECP40,ycaC,E.coli,A01,PM11C,IF10a,R1,Amikacin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,307.19441638940526,71.4054638188278,12.5,12818.536080357562,1,0,0
ECP40,ycaC,E.coli,A02,PM11C,IF10a,R1,Amikacin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,304.3031628269054,71.94499306782905,12.5,12652.120568192364,1,0,0
ECP40,ycaC,E.coli,A03,PM11C,IF10a,R1,Amikacin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,307.0949114519052,73.18280931281231,12.5,12745.713888346447,1,0,0
ECP40,ycaC,E.coli,A04,PM11C,IF10a,R1,Amikacin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00865,CAS 39831-55-5,302.48573077882855,71.19715380005891,13.25,12664.116528855924,1,0,0
ECP40,ycaC,E.coli,A05,PM11C,IF10a,R1,Chlortetracycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,310.43271245671286,74.34624648467377,12.25,12808.74272370204,1,0,0
ECP40,ycaC,E.coli,A06,PM11C,IF10a,R1,Chlortetracycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,319.07629831248136,77.03760897047744,12.25,13226.184360442907,1,0,0
ECP40,ycaC,E.coli,A07,PM11C,IF10a,R1,Chlortetracycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,312.3493378365203,67.15428088309886,13.75,12522.38289355864,1,0,0
ECP40,ycaC,E.coli,A08,PM11C,IF10a,R1,Chlortetracycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D02255,CAS 64-72-2,289.0467913747119,38.335981346151584,48.0,4841.413518588748,1,0,0
ECP40,ycaC,E.coli,A09,PM11C,IF10a,R1,Lincomycin_1,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,298.3400892788287,70.819597744887,12.25,12319.57836469309,1,0,0
ECP40,ycaC,E.coli,A10,PM11C,IF10a,R1,Lincomycin_2,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,297.24953742786744,70.54584368055725,12.5,12328.147264263695,1,0,0
ECP40,ycaC,E.coli,A11,PM11C,IF10a,R1,Lincomycin_3,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,285.1642590720989,59.45208934281419,37.25,11631.76149524602,1,0,0
ECP40,ycaC,E.coli,A12,PM11C,IF10a,R1,Lincomycin_4,"protein synthesis, 50S ribosomal subunit, lincosamide",D02346,CAS 859-18-7,70.541978014419,6.161554006349547,31.0,2665.3415202788537,0,0,0
ECP40,ycaC,E.coli,B01,PM11C,IF10a,R1,Amoxicillin_1,"wall, lactam",D07452,CAS 26787-78-0,304.7984729663284,69.95499534586804,12.25,12727.438110180192,1,0,0
ECP40,ycaC,E.coli,B02,PM11C,IF10a,R1,Amoxicillin_2,"wall, lactam",D07452,CAS 26787-78-0,304.8402797115207,73.13633581399927,12.25,12610.781922241491,1,0,0
ECP40,ycaC,E.coli,B03,PM11C,IF10a,R1,Amoxicillin_3,"wall, lactam",D07452,CAS 26787-78-0,304.44286562979005,73.14309865254677,12.25,12572.70202311,1,0,0
ECP40,ycaC,E.coli,B04,PM11C,IF10a,R1,Amoxicillin_4,"wall, lactam",D07452,CAS 26787-78-0,305.77071974517446,73.48215725647071,12.25,12671.449551487005,1,0,0
ECP40,ycaC,E.coli,B05,PM11C,IF10a,R1,Cloxacillin_1,"wall, lactam",D02231,CAS 7081-44-9,307.2947152019053,73.76480382225225,12.25,12616.70700714786,1,0,0
ECP40,ycaC,E.coli,B06,PM11C,IF10a,R1,Cloxacillin_2,"wall, lactam",D02231,CAS 7081-44-9,305.40780858171297,73.7296637503814,12.0,12708.885248957009,1,0,0
ECP40,ycaC,E.coli,B07,PM11C,IF10a,R1,Cloxacillin_3,"wall, lactam",D02231,CAS 7081-44-9,292.52192362017547,60.83965352221668,36.75,11990.229666808344,1,0,0
ECP40,ycaC,E.coli,B08,PM11C,IF10a,R1,Cloxacillin_4,"wall, lactam",D02231,CAS 7081-44-9,17.642507572114365,1.2854510192306918,13.25,744.9556859198777,0,0,0
ECP40,ycaC,E.coli,B09,PM11C,IF10a,R1,Lomefloxacin_1,DNA topoisomerase,D00873,CAS 98079-52-8,297.2724572163289,71.28735144227994,12.25,12259.57968760082,1,0,0
ECP40,ycaC,E.coli,B10,PM11C,IF10a,R1,Lomefloxacin_2,DNA topoisomerase,D00873,CAS 98079-52-8,297.53216174036726,70.89422772391526,12.0,12387.80183679134,1,0,0
ECP40,ycaC,E.coli,B11,PM11C,IF10a,R1,Lomefloxacin_3,DNA topoisomerase,D00873,CAS 98079-52-8,295.3480895432521,69.9356203814657,12.25,12295.314527486878,1,0,0
ECP40,ycaC,E.coli,B12,PM11C,IF10a,R1,Lomefloxacin_4,DNA topoisomerase,D00873,CAS 98079-52-8,23.6159384519217,1.8402201346152793,27.25,1050.8966488731176,0,0,0
ECP40,ycaC,E.coli,C01,PM11C,IF10a,R1,Bleomycin_1,"DNA damage, oxidation",D02177,CAS 9041-93-4,299.7979383749827,68.4632998021666,12.5,12545.861810971794,1,0,0
ECP40,ycaC,E.coli,C02,PM11C,IF10a,R1,Bleomycin_2,"DNA damage, oxidation",D02177,CAS 9041-93-4,298.076424870175,71.07402499132672,12.25,12357.30677791487,1,0,0
ECP40,ycaC,E.coli,C03,PM11C,IF10a,R1,Bleomycin_3,"DNA damage, oxidation",D02177,CAS 9041-93-4,301.90184930286705,72.1633418150924,12.25,12504.22200614808,1,0,0
ECP40,ycaC,E.coli,C04,PM11C,IF10a,R1,Bleomycin_4,"DNA damage, oxidation",D02177,CAS 9041-93-4,301.0273414999825,71.9930095907913,12.25,12490.626219508584,1,0,0
ECP40,ycaC,E.coli,C05,PM11C,IF10a,R1,Colistin_1,"membrane, cyclic peptide",D02138,CAS 1264-72-8,299.56194835094414,71.43109029946595,12.25,12267.290255418822,1,0,0
ECP40,ycaC,E.coli,C06,PM11C,IF10a,R1,Colistin_2,"membrane, cyclic peptide",D02138,CAS 1264-72-8,300.78204903844403,45.12960221153594,16.25,11390.943291381249,1,0,0
ECP40,ycaC,E.coli,C07,PM11C,IF10a,R1,Colistin_3,"membrane, cyclic peptide",D02138,CAS 1264-72-8,20.294247716344987,1.6701812115383703,34.25,866.5067561370454,0,0,0
ECP40,ycaC,E.coli,C08,PM11C,IF10a,R1,Colistin_4,"membrane, cyclic peptide",D02138,CAS 1264-72-8,23.387129197302144,1.923192186409807,48.0,938.8358811730004,0,0,0
ECP40,ycaC,E.coli,C09,PM11C,IF10a,R1,Minocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,299.72381369229026,71.62677511876223,12.0,12350.580885320018,1,0,0
ECP40,ycaC,E.coli,C10,PM11C,IF10a,R1,Minocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,299.5504879567135,71.72807851312075,10.25,12428.896229304108,1,0,0
ECP40,ycaC,E.coli,C11,PM11C,IF10a,R1,Minocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,296.6429753797906,72.06199695773603,10.75,12247.200208532857,1,0,0
ECP40,ycaC,E.coli,C12,PM11C,IF10a,R1,Minocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00850,CAS 13614-98-7,33.42866253365191,1.7193290192306847,38.75,1473.4591689573356,0,0,0
ECP40,ycaC,E.coli,D01,PM11C,IF10a,R1,Capreomycin_1,protein synthesis,D00135,CAS 1405-37-4,302.2258381874824,68.92811957194169,12.5,12630.499163393159,1,0,0
ECP40,ycaC,E.coli,D02,PM11C,IF10a,R1,Capreomycin_2,protein synthesis,D00135,CAS 1405-37-4,297.97760528844407,71.20342876943403,12.25,12259.481717287432,1,0,0
ECP40,ycaC,E.coli,D03,PM11C,IF10a,R1,Capreomycin_3,protein synthesis,D00135,CAS 1405-37-4,300.28603490863645,70.82790929172427,12.5,12414.134611116831,1,0,0
ECP40,ycaC,E.coli,D04,PM11C,IF10a,R1,Capreomycin_4,protein synthesis,D00135,CAS 1405-37-4,295.59286270810213,66.92980987533866,48.0,12159.21094350418,1,0,0
ECP40,ycaC,E.coli,D05,PM11C,IF10a,R1,Demeclocycline_1,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,301.52378576921325,72.49731042943915,12.25,12388.87510676054,1,0,0
ECP40,ycaC,E.coli,D06,PM11C,IF10a,R1,Demeclocycline_2,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,299.7799524038289,71.99350178248471,12.0,12527.363165284849,1,0,0
ECP40,ycaC,E.coli,D07,PM11C,IF10a,R1,Demeclocycline_3,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,276.26013169229157,22.682680076921656,23.5,9218.028347958181,1,0,0
ECP40,ycaC,E.coli,D08,PM11C,IF10a,R1,Demeclocycline_4,"protein synthesis, 30S ribosomal subunit, tetracycline",D00290,CAS 64-73-3,126.71985897208225,13.623336478471742,48.0,1533.3228822820222,1,0,0
ECP40,ycaC,E.coli,D09,PM11C,IF10a,R1,Nafcillin_1,"wall, lactam",D00928,CAS 7177-50-6,289.8489151249832,67.41961188873756,12.25,11973.379967830339,1,0,0
ECP40,ycaC,E.coli,D10,PM11C,IF10a,R1,Nafcillin_2,"wall, lactam",D00928,CAS 7177-50-6,289.97951393748315,69.36876623136664,12.0,12040.107042098705,1,0,0
ECP40,ycaC,E.coli,D11,PM11C,IF10a,R1,Nafcillin_3,"wall, lactam",D00928,CAS 7177-50-6,284.6329314567141,66.58423068498541,12.0,11906.102025437256,1,0,0
ECP40,ycaC,E.coli,D12,PM11C,IF10a,R1,Nafcillin_4,"wall, lactam",D00928,CAS 7177-50-6,32.595692115768784,3.736899888649731,0.0,1291.5732006322992,0,0,0
ECP40,ycaC,E.coli,E01,PM11C,IF10a,R1,Cefazolin_1,"wall, cephalosporin",D02299,CAS 25953-19-9,301.2605835144056,69.10434418401337,12.5,12632.430952090705,1,0,0
ECP40,ycaC,E.coli,E02,PM11C,IF10a,R1,Cefazolin_2,"wall, cephalosporin",D02299,CAS 25953-19-9,290.21701271632935,68.548526531412,12.25,12005.558867257974,1,0,0
ECP40,ycaC,E.coli,E03,PM11C,IF10a,R1,Cefazolin_3,"wall, cephalosporin",D02299,CAS 25953-19-9,296.70905277882895,70.73886159278322,12.25,12289.865880830472,1,0,0
ECP40,ycaC,E.coli,E04,PM11C,IF10a,R1,Cefazolin_4,"wall, cephalosporin",D02299,CAS 25953-19-9,296.98211731248267,70.89358385769731,12.25,12244.271055790792,1,0,0
ECP40,ycaC,E.coli,E05,PM11C,IF10a,R1,Enoxacin_1,DNA topoisomerase,D00310,CAS 74011-58-8,292.75091829325237,69.42209823900453,12.5,12070.352362482807,1,0,0
ECP40,ycaC,E.coli,E06,PM11C,IF10a,R1,Enoxacin_2,DNA topoisomerase,D00310,CAS 74011-58-8,299.7288897211365,71.34093602645328,12.25,12401.940786694344,1,0,0
ECP40,ycaC,E.coli,E07,PM11C,IF10a,R1,Enoxacin_3,DNA topoisomerase,D00310,CAS 74011-58-8,298.1301655672904,65.70088756243035,13.0,12013.682295139608,1,0,0
ECP40,ycaC,E.coli,E08,PM11C,IF10a,R1,Enoxacin_4,DNA topoisomerase,D00310,CAS 74011-58-8,23.464111743874334,1.9761858784688329,48.0,958.96569090329,0,0,0
ECP40,ycaC,E.coli,E09,PM11C,IF10a,R1,Nalidixic acid_1,DNA topoisomerase,D00183,CAS 3374-05-8,285.80498399036804,66.60925828350378,12.25,11734.205974969775,1,0,0
ECP40,ycaC,E.coli,E10,PM11C,IF10a,R1,Nalidixic acid_2,DNA topoisomerase,D00183,CAS 3374-05-8,284.7237204182528,58.681802249437,13.5,11243.566873597503,1,0,0
ECP40,ycaC,E.coli,E11,PM11C,IF10a,R1,Nalidixic acid_3,DNA topoisomerase,D00183,CAS 3374-05-8,255.8840131914968,22.405876692306606,48.0,4988.826865046407,1,0,0
ECP40,ycaC,E.coli,E12,PM11C,IF10a,R1,Nalidixic acid_4,DNA topoisomerase,D00183,CAS 3374-05-8,26.835792243831662,2.3787870384613825,48.0,1150.2380250177525,0,0,0
ECP40,ycaC,E.coli,F01,PM11C,IF10a,R1,Chloramphenicol_1,"protein synthesis, amphenicol",D00104,CAS 56-75-7,293.5828906036029,62.107111958813675,48.0,12028.752591426255,1,0,0
ECP40,ycaC,E.coli,F02,PM11C,IF10a,R1,Chloramphenicol_2,"protein synthesis, amphenicol",D00104,CAS 56-75-7,270.06532621633045,29.85609011538304,39.5,10367.034390920602,1,0,0
ECP40,ycaC,E.coli,F03,PM11C,IF10a,R1,Chloramphenicol_3,"protein synthesis, amphenicol",D00104,CAS 56-75-7,117.25508878340304,5.549520499999687,48.0,2308.198656985105,0,0,0
ECP40,ycaC,E.coli,F04,PM11C,IF10a,R1,Chloramphenicol_4,"protein synthesis, amphenicol",D00104,CAS 56-75-7,22.035931759614108,2.245753181337939,13.75,932.7587820186257,0,0,0
ECP40,ycaC,E.coli,F05,PM11C,IF10a,R1,Erythromycin_1,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,294.09441508171363,68.87891634028301,12.5,12051.534260360326,1,0,0
ECP40,ycaC,E.coli,F06,PM11C,IF10a,R1,Erythromycin_2,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,297.1174480720981,70.60798937941559,12.5,12242.34351899425,1,0,0
ECP40,ycaC,E.coli,F07,PM11C,IF10a,R1,Erythromycin_3,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,292.4893690817138,69.62957561002668,12.5,12099.559379258902,1,0,0
ECP40,ycaC,E.coli,F08,PM11C,IF10a,R1,Erythromycin_4,"protein synthesis, 50S ribosomal subunit, macrolide",D00140,CAS 114-07-8,287.26138044709876,67.30644331769645,12.25,11910.300036854998,1,0,0
ECP40,ycaC,E.coli,F09,PM11C,IF10a,R1,Neomycin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,282.0730816394067,64.63388063135847,12.5,11700.132402170428,1,0,0
ECP40,ycaC,E.coli,F10,PM11C,IF10a,R1,Neomycin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,275.7756251778687,65.09302660222056,12.0,11403.771107022629,1,0,0
ECP40,ycaC,E.coli,F11,PM11C,IF10a,R1,Neomycin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,275.84729664421474,62.927317573646405,12.25,11487.124356140705,1,0,0
ECP40,ycaC,E.coli,F12,PM11C,IF10a,R1,Neomycin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01618,CAS 1405-10-3,290.4637641874831,64.69057424385903,12.5,12190.350680007683,1,0,0
ECP40,ycaC,E.coli,G01,PM11C,IF10a,R1,Ceftriaxone_1,"wall, cephalosporin",D00924,CAS 104376-79-6,292.9447303845985,63.62975424526633,12.5,12332.724253851111,1,0,0
ECP40,ycaC,E.coli,G02,PM11C,IF10a,R1,Ceftriaxone_2,"wall, cephalosporin",D00924,CAS 104376-79-6,293.24434158652144,68.55990629187431,12.25,12192.29420332727,1,0,0
ECP40,ycaC,E.coli,G03,PM11C,IF10a,R1,Ceftriaxone_3,"wall, cephalosporin",D00924,CAS 104376-79-6,291.2087404999832,69.14783307263633,12.0,12096.307132241942,1,0,0
ECP40,ycaC,E.coli,G04,PM11C,IF10a,R1,Ceftriaxone_4,"wall, cephalosporin",D00924,CAS 104376-79-6,301.1139859134441,70.32175245616327,12.25,12466.740372147771,1,0,0
ECP40,ycaC,E.coli,G05,PM11C,IF10a,R1,Gentamicin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,296.7469333124828,69.05725734490625,12.5,12342.067193860603,1,0,0
ECP40,ycaC,E.coli,G06,PM11C,IF10a,R1,Gentamicin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,302.5567689278669,71.27902443033327,12.25,12548.569092307087,1,0,0
ECP40,ycaC,E.coli,G07,PM11C,IF10a,R1,Gentamicin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,295.7985958557521,68.316356789976,12.75,12376.041160085018,1,0,0
ECP40,ycaC,E.coli,G08,PM11C,IF10a,R1,Gentamicin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D01063,CAS 1405-41-0,286.0047759617521,65.89925158017923,48.0,12010.378747720264,1,0,0
ECP40,ycaC,E.coli,G09,PM11C,IF10a,R1,Potassium tellurite_1,toxic anion,,CAS 123333-66-4,291.92142429806,66.64030807229403,12.75,12167.802938790057,1,0,0
ECP40,ycaC,E.coli,G10,PM11C,IF10a,R1,Potassium tellurite_2,toxic anion,,CAS 123333-66-4,295.08326365863667,68.80862063811128,12.25,12301.43071167214,1,0,0
ECP40,ycaC,E.coli,G11,PM11C,IF10a,R1,Potassium tellurite_3,toxic anion,,CAS 123333-66-4,291.15759445671387,64.95622406590417,12.75,12169.487813692987,1,0,0
ECP40,ycaC,E.coli,G12,PM11C,IF10a,R1,Potassium tellurite_4,toxic anion,,CAS 123333-66-4,308.7250615192129,39.363589749997914,17.5,11536.078775639973,1,0,0
ECP40,ycaC,E.coli,H01,PM11C,IF10a,R1,Cephalothin_1,"wall, cephalosporin",D00907,CAS 58-71-9,309.28767696632826,68.90081534899491,12.5,12901.291682085533,1,0,0
ECP40,ycaC,E.coli,H02,PM11C,IF10a,R1,Cephalothin_2,"wall, cephalosporin",D00907,CAS 58-71-9,303.5376275720977,68.29678456464865,12.25,12756.29057826965,1,0,0
ECP40,ycaC,E.coli,H03,PM11C,IF10a,R1,Cephalothin_3,"wall, cephalosporin",D00907,CAS 58-71-9,298.65556996632876,69.46018515594005,12.25,12533.608054317221,1,0,0
ECP40,ycaC,E.coli,H04,PM11C,IF10a,R1,Cephalothin_4,"wall, cephalosporin",D00907,CAS 58-71-9,308.05765967305916,70.26745413488538,12.0,12773.839817791964,1,0,0
ECP40,ycaC,E.coli,H05,PM11C,IF10a,R1,Kanamycin_1,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,303.6513036922899,68.82128198689236,12.5,12685.796003754573,1,0,0
ECP40,ycaC,E.coli,H06,PM11C,IF10a,R1,Kanamycin_2,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,301.96979866344407,68.66532556927359,12.5,12666.947829681229,1,0,0
ECP40,ycaC,E.coli,H07,PM11C,IF10a,R1,Kanamycin_3,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,299.15396079805964,68.78170966877178,12.25,12589.920951824824,1,0,0
ECP40,ycaC,E.coli,H08,PM11C,IF10a,R1,Kanamycin_4,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00866,CAS 25389-94-0,299.7023330480595,68.78921498042826,12.5,12613.726898502613,1,0,0
ECP40,ycaC,E.coli,H09,PM11C,IF10a,R1,Ofloxacin_1,DNA topoisomerase,D00453,CAS 82419-36-1,302.85274337978996,69.4421411820415,12.25,12730.927811621696,1,0,0
ECP40,ycaC,E.coli,H10,PM11C,IF10a,R1,Ofloxacin_2,DNA topoisomerase,D00453,CAS 82419-36-1,301.112738495175,68.77509975760256,12.0,12624.611184599864,1,0,0
ECP40,ycaC,E.coli,H11,PM11C,IF10a,R1,Ofloxacin_3,DNA topoisomerase,D00453,CAS 82419-36-1,297.3108025528672,66.98117253760097,12.25,12343.42067984114,1,0,0
ECP40,ycaC,E.coli,H12,PM11C,IF10a,R1,Ofloxacin_4,DNA topoisomerase,D00453,CAS 82419-36-1,38.5068480480747,2.9304947285192355,36.25,1665.0909886881304,0,0,0
ECP41,ycaC,E.coli,A01,PM09,IF10a,R2,1% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,301.481263401349,70.18753213067703,48.0,12634.934218044626,1,0,0
ECP41,ycaC,E.coli,A02,PM09,IF10a,R2,2% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,264.0159556634462,61.91213762044123,30.5,10808.745836905453,1,0,0
ECP41,ycaC,E.coli,A03,PM09,IF10a,R2,3% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,244.78615430340543,49.57627977363899,44.25,9674.313485422197,1,0,0
ECP41,ycaC,E.coli,A04,PM09,IF10a,R2,4% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,229.16985259614052,25.93180603846008,41.25,8604.004703054274,1,0,0
ECP41,ycaC,E.coli,A05,PM09,IF10a,R2,5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,197.49364012498856,18.7292522884606,30.0,6996.332754100505,1,0,0
ECP41,ycaC,E.coli,A06,PM09,IF10a,R2,5.5% NaCl,"osmotic sensitivity, NaCl",C13563,CAS 7647-14-5,222.34651588559734,23.764872846152457,48.0,7072.165577513548,1,0,0
